province,type_of_dwelling,income,marital_status,age_group,sex,food_expenditure,clothing_expenditure,transportation_expenditure,personal_care_expenditure,recreation_expenditure,tobacco_alcohol_expenditure,miscellaneous_expenditure,total_consumption_expenditure,total_expenditure,weeks_worked
SK,single_detached,12000,married,30-34,2,8650,2070,5390,948,3304,450,254,52372,76664,36
SK,duplex,48000,other,60-64,2,5400,820,2782,450,1450,980,737,26118,44184,26
SK,apartment,65000,never_married,30-34,2,4100,240,8028,475,1625,1240,674,33532,45263,52
SK,apartment,39000,other,60-64,2,3180,2400,1185,560,935,220,716,23686,36069,52
SK,single_detached,34000,married,55-59,2,5650,1545,6050,1016,3888,830,357,46517,66037,52
SK,apartment,25000,never_married,<25,2,2570,862,15460,635,2801,3070,2270,45086,61380,52
SK,apartment,16000,married,25-29,1,5940,2440,9005,1390,3610,100,137,64815,66952,16
SK,single_detached,52000,never_married,55-59,1,5810,900,2505,1020,2150,0,720,23445,40035,52
SK,apartment,55000,other,35-39,2,4800,2650,20725,890,1830,0,1559,51681,60101,52
SK,single_detached,26000,married,55-59,1,7400,943,50,1080,894,0,314,33977,41410,52
SK,single_detached,61000,other,25-29,1,6710,3160,5125,880,7538,910,388,45367,52122,52
SK,duplex,77000,other,40-44,2,9620,5040,17570,3589,5007,600,774,69677,78065,52
SK,single_detached,80000,other,55-59,2,4950,5850,8645,3374,3303,825,510,58956,77050,52
SK,apartment,20000,married,<25,2,5450,1870,4398,1205,782,1110,130,37638,43969,33
SK,single_detached,20000,other,55-59,2,1320,700,2995,132,2249,0,480,74955,79755,52
SK,single_detached,36000,married,50-54,2,7550,3100,200,2450,6720,5258,1065,42917,66017,52
SK,row_house,31000,never_married,40-44,1,2900,1375,1405,340,960,500,515,18963,26678,52
SK,single_detached,40000,married,50-54,2,8000,1560,7775,595,2630,13420,300,54137,81399,52
SK,apartment,87000,other,40-44,1,5540,3947,765,1610,1650,0,2538,30360,95989,50
SK,apartment,26000,married,35-39,1,16100,3700,4535,1000,1220,0,200,43700,56197,52
SK,apartment,38000,other,50-54,2,5650,4068,12840,1900,2520,2230,1300,50180,56962,52
SK,apartment,30000,never_married,25-29,2,3000,3320,4155,590,1018,972,567,22693,31032,52
SK,apartment,36000,married,25-29,1,5950,1915,13022,1765,5430,250,827,50909,61155,32
SK,apartment,40000,never_married,25-29,1,4760,2040,4650,740,1996,480,468,34405,46512,49
SK,apartment,36000,other,35-39,1,5300,5120,6576,540,3700,4800,480,53546,70639,48
SK,single_detached,37000,other,35-39,2,7280,2500,4309,750,3700,1720,524,36073,43443,52
SK,duplex,40000,other,35-39,2,3030,380,2370,790,1720,1760,669,24104,34688,52
SK,single_detached,34000,married,40-44,2,6810,2427,19976,921,3526,172,2878,63173,93781,52
SK,semi_detached,31000,never_married,25-29,2,3400,2900,8714,1450,8930,1850,492,38260,38327,52
SK,single_detached,61000,married,40-44,1,12300,2500,6490,950,5840,10370,732,57391,72366,52
SK,single_detached,82000,married,55-59,1,4900,4610,29594,1290,4162,1105,451,66838,99103,52
SK,single_detached,45000,married,25-29,1,6700,1010,9040,1190,2542,880,2847,44912,65252,52
SK,single_detached,27000,married,30-34,2,7200,2875,11724,2630,4262,7700,1313,67467,81517,52
SK,other,29000,never_married,30-34,1,5530,482,6740,462,1680,250,335,21635,25438,52
SK,single_detached,47000,other,45-49,2,7880,2750,3925,2220,3314,6380,1033,39093,57804,52
SK,single_detached,80000,other,40-44,1,7840,1550,13980,740,5067,1915,400,55391,79092,40
SK,single_detached,37000,never_married,40-44,1,5200,270,4235,200,840,7310,217,25326,32424,52
SK,single_detached,44000,married,55-59,1,5030,2860,15090,1850,1930,3605,468,42391,59378,52
00,single_detached,94000,married,<25,1,2870,2985,10174,825,2740,1330,234,55529,94375,52
SK,single_detached,12000,married,60-64,1,4400,940,11540,435,1310,1570,1570,33270,49805,52
SK,single_detached,8000,married,40-44,1,5375,455,5585,1715,375,50,2270,31319,37627,52
SK,single_detached,26000,never_married,55-59,1,4310,330,4450,290,2431,2920,354,23860,27687,52
SK,single_detached,68000,married,25-29,1,8770,3345,5938,1919,6030,10855,1235,66756,82576,52
SK,single_detached,52000,never_married,25-29,2,5150,1255,4300,1335,4000,1200,650,28135,46345,52
SK,semi_detached,51000,married,55-59,1,8850,3690,16415,2445,4173,3760,584,55458,81295,36
SK,single_detached,22000,married,60-64,2,3360,240,50,415,55,2240,2609,17392,29542,52
SK,single_detached,75000,other,35-39,2,2810,1500,9581,405,2559,432,176,40870,59654,52
SK,single_detached,50000,married,60-64,1,5100,1900,37600,890,2640,1200,690,64931,81534,52
SK,single_detached,60000,other,30-34,1,12850,1120,12960,1380,3375,5350,380,53011,72071,52
SK,single_detached,78000,married,45-49,1,6900,4123,7050,1350,6561,4350,844,45988,90580,52
SK,single_detached,63000,married,55-59,1,11350,5210,8765,1590,4620,0,2605,50777,84729,52
SK,single_detached,40000,other,80-84,1,1800,30,7245,135,1525,0,260,31498,41167,39
SK,single_detached,65000,never_married,35-39,1,3800,1550,11775,305,2650,9110,855,41045,61305,39
SK,single_detached,50000,other,30-34,1,4600,2650,4413,306,4220,1070,420,30758,45518,52
SK,single_detached,59000,married,45-49,2,7568,3910,6475,1366,4217,500,207,49435,72866,52
SK,single_detached,19000,married,<25,2,9050,4150,9403,1290,4486,2260,1198,64261,79514,25
SK,single_detached,46000,married,25-29,1,10200,7150,6748,1030,2640,0,706,73589,90111,44
SK,single_detached,69000,never_married,35-39,2,4020,1860,2639,1396,3811,220,1278,31264,70580,52
SK,single_detached,34000,other,50-54,2,3569,2066,1385,844,2293,0,780,20881,27063,52
SK,single_detached,26000,other,35-39,2,3516,740,1867,690,1603,5240,120,26448,30334,52
SK,single_detached,28000,married,50-54,1,13170,3520,21869,570,3120,290,1070,56649,57427,52
SK,single_detached,60000,married,50-54,1,5300,3350,7270,825,1183,3605,2056,30625,59422,52
SK,single_detached,100,other,55-59,1,6355,2000,2909,170,149,1100,25,19421,21021,45
SK,single_detached,68000,married,50-54,1,7400,2725,6330,1950,2830,600,1500,46868,74979,52
SK,single_detached,41000,married,55-59,2,7100,3020,7165,1550,1393,30,2080,36032,55104,48
SK,single_detached,53000,married,60-64,1,5600,4800,4531,1175,5360,2060,380,45366,68134,52
SK,single_detached,36000,married,40-44,2,10800,3800,22650,1320,2865,150,576,66133,83570,52
SK,single_detached,32000,married,55-59,2,7900,935,2752,540,995,0,637,22511,42565,52
SK,single_detached,80000,married,50-54,1,3300,400,4550,409,2211,400,422,25029,61649,52
SK,single_detached,40000,married,55-59,1,5900,2350,4971,2155,2926,601,1915,35270,43921,52
SK,single_detached,42000,other,35-39,2,3530,2130,5475,1350,3970,110,840,44356,63126,52
SK,single_detached,57000,other,35-39,2,9650,4765,3865,2700,5078,518,1275,54487,65018,52
SK,single_detached,36000,married,50-54,1,5000,980,1183,280,767,0,1455,18996,52656,52
SK,single_detached,77000,never_married,25-29,2,3400,1335,7286,600,730,0,1100,27266,60926,52
SK,single_detached,38000,married,35-39,1,6575,1420,9084,1542,2050,200,405,45337,60859,52
SK,other,58000,married,<25,1,6300,5180,31380,2950,6420,3100,420,80338,93770,52
SK,single_detached,43000,other,55-59,2,2810,2550,2150,865,2025,1915,51,18637,34477,52
SK,single_detached,85000,married,60-64,1,4900,4975,21900,1200,4880,1350,760,54315,66310,52
SK,single_detached,62000,other,40-44,1,5900,2150,9507,475,8900,3500,348,43945,67356,52
SK,single_detached,23000,other,55-59,2,4320,2650,2922,650,2091,350,270,36096,41522,44
SK,single_detached,20000,married,60-64,1,9550,4410,13950,1658,1729,110,25,59476,71414,18
SK,single_detached,10000,married,70-74,2,4720,3640,1484,1151,3705,400,120,21832,24023,52
SK,single_detached,25000,married,50-54,1,6700,2860,9430,895,3325,350,150,32806,38740,52
SK,single_detached,15000,married,55-59,2,4000,725,3779,922,2177,250,30,22347,31906,52
SK,single_detached,50000,married,45-49,1,7744,2920,11755,1420,1738,700,359,38860,60363,52
SK,single_detached,10000,never_married,25-29,1,5200,1530,3625,325,740,2400,168,29958,32181,52
SK,single_detached,45000,married,25-29,1,6500,6024,36246,984,6200,200,1155,75499,92278,52
SK,single_detached,40000,married,25-29,1,7800,6420,9830,1561,2475,650,386,55605,91166,52
SK,single_detached,35000,married,50-54,2,7340,1700,3931,1025,2460,300,358,28156,42435,28
SK,other,18000,other,75-79,1,2400,79,915,136,220,3200,320,21255,22472,16
SK,single_detached,41000,other,40-44,2,7900,3790,4611,1800,1545,2550,775,38508,45605,52
SK,single_detached,43000,married,45-49,2,8480,520,5505,873,1791,1614,558,35959,49355,52
SK,single_detached,78000,other,35-39,1,6000,1650,125,300,3320,2115,345,33610,55670,52
SK,other,65000,married,25-29,1,6800,2220,7710,2480,1160,1602,1340,42498,56086,52
SK,other,70000,married,40-44,1,3000,590,2510,305,4750,3620,125,35796,47188,52
SK,single_detached,67000,married,35-39,2,7200,2013,12141,410,3842,190,1974,51890,76108,46
SK,single_detached,60000,never_married,50-54,1,6160,550,16953,270,1350,5923,118,39356,59756,52
SK,single_detached,41000,never_married,65-69,2,3600,10,2842,855,477,0,80,23702,28811,16
SK,single_detached,46000,never_married,45-49,1,5400,525,1175,215,1920,6270,678,25759,36720,52
SK,single_detached,48000,married,45-49,2,6200,1765,3666,745,2587,1040,480,34911,53660,36
SK,apartment,23000,other,45-49,2,1500,3150,325,1900,1640,2410,715,26251,31230,26
SK,single_detached,30000,never_married,<25,2,2000,1250,7682,380,4400,120,350,25467,31986,30
SK,single_detached,90000,other,50-54,1,12272,3200,6549,285,1020,3650,353,41282,73681,49
SK,single_detached,6100,married,50-54,2,3150,785,50,536,1291,7828,2589,39838,57538,52
SK,single_detached,70000,married,60-64,1,12400,4200,6493,1720,4554,1100,990,46844,82032,52
SK,single_detached,30000,married,40-44,2,8290,3070,10850,780,3665,1140,1459,53166,87228,52
SK,apartment,88000,married,50-54,1,8020,1459,5786,1595,1979,300,1685,44951,78103,52
SK,apartment,22000,never_married,25-29,2,3422,1113,783,758,3506,4360,227,23862,24203,20
SK,single_detached,26000,other,60-64,2,4310,1550,3616,990,534,50,662,21323,25643,50
SK,single_detached,67000,other,60-64,1,9366,370,10997,270,2925,128,963,45678,65522,29
SK,single_detached,73000,never_married,25-29,1,4980,975,22006,575,8195,3900,1529,56254,80442,52
SK,single_detached,49000,other,60-64,1,3700,315,3980,370,1030,750,150,19629,29979,52
SK,single_detached,30000,other,40-44,1,6300,1315,9077,850,1100,1900,1050,43197,53497,52
SK,single_detached,28000,married,25-29,1,3600,2100,7375,530,2635,0,1365,45378,55851,52
SK,other,12000,married,75-79,1,10040,1765,30406,710,1374,0,355,61158,62666,28
SK,single_detached,30000,married,55-59,1,2800,650,4405,470,2360,800,1080,21958,51669,52
SK,single_detached,25000,married,40-44,1,5400,4400,4300,2070,4330,100,540,43476,52187,52
SK,single_detached,66000,married,60-64,1,6300,1650,4050,720,7245,600,1485,35615,43516,52
SK,single_detached,33000,married,35-39,1,11200,1550,5070,1170,1640,200,730,40820,40296,26
SK,single_detached,15000,never_married,50-54,1,3000,2955,840,1030,1470,2600,350,23290,26826,52
SK,single_detached,55000,never_married,60-64,1,4600,2650,4605,260,3530,200,1000,31923,33369,52
SK,single_detached,13000,married,65-69,1,4380,1945,4820,540,1120,60,50,23817,24973,52
SK,single_detached,50000,married,35-39,1,5600,570,4070,140,830,3850,1,23796,42166,52
SK,single_detached,53000,married,60-64,1,7400,2080,3840,400,1050,200,60,25610,46518,52
SK,single_detached,72000,married,25-29,2,8550,1520,7455,1400,1985,720,1150,53372,78054,52
SK,single_detached,32000,never_married,25-29,1,5400,2990,26710,1580,4435,2180,1445,66964,90965,52
SK,single_detached,36000,never_married,60-64,2,3100,3620,1683,630,1605,75,110,24999,32130,52
SK,single_detached,40000,married,25-29,2,6850,7100,5846,1290,3920,2400,1107,46693,68614,52
SK,single_detached,17000,married,35-39,2,8200,1064,4791,460,2086,11900,120,41127,49372,32
SK,apartment,19000,married,30-34,2,15200,2185,4043,965,2969,2715,1640,47647,61407,52
SK,apartment,22000,other,35-39,1,4725,1359,1225,626,2575,2580,385,25090,31860,52
SK,single_detached,32000,married,35-39,1,12020,2285,8260,1195,5453,300,120,57725,65158,36
SK,single_detached,36000,other,55-59,2,4300,785,3703,2455,1423,500,170,27165,33733,52
SK,single_detached,27000,married,25-29,2,5640,3015,3645,835,3201,1112,536,33201,48881,26
SK,apartment,25000,married,<25,1,6120,2410,10003,722,2915,420,160,31450,42359,52
SK,single_detached,65000,married,55-59,1,6660,530,3370,1530,2329,4115,530,39968,63744,52
SK,single_detached,53000,married,45-49,2,7000,3525,21605,1925,7453,30,900,70465,83027,52
SK,single_detached,42000,married,<25,1,4100,1850,5220,1190,1405,150,360,40457,53839,52
SK,single_detached,41000,other,50-54,2,2700,2550,4271,760,790,450,906,22926,42085,52
SK,apartment,21000,never_married,<25,1,2800,700,225,1000,1090,1100,20,16165,21311,48
SK,apartment,68000,married,30-34,1,11000,1905,4210,866,2135,200,184,31395,43806,52
SK,single_detached,60000,other,45-49,1,4400,900,4075,450,3751,2040,1450,35194,49544,52
SK,single_detached,37000,never_married,50-54,2,2280,1490,2025,649,1610,0,757,23124,34237,52
SK,single_detached,30000,married,65-69,1,4710,1586,5241,830,980,158,1177,34977,55287,52
SK,single_detached,31000,other,50-54,2,2976,1255,22740,760,3544,20,535,44557,49526,52
SK,single_detached,25000,never_married,40-44,2,5600,3900,2735,870,1940,180,240,32743,25377,52
SK,single_detached,56000,married,50-54,1,3575,925,8094,1154,1682,3910,1230,34564,77526,52
SK,single_detached,60000,married,55-59,1,5400,1850,16080,1270,2450,1200,910,47220,73289,52
SK,apartment,24000,never_married,30-34,1,4750,922,4767,382,1090,1030,980,22401,31728,52
SK,single_detached,34000,never_married,55-59,2,6385,2095,5420,860,732,30,1235,42121,49490,52
SK,single_detached,88000,married,55-59,1,4780,3195,7870,645,6241,874,300,39739,48192,52
SK,single_detached,66000,never_married,45-49,1,6500,700,6333,305,3350,1010,595,26697,43957,52
SK,single_detached,55000,married,25-29,1,9800,9530,9790,950,5180,2250,541,69930,87874,52
SK,single_detached,57000,other,35-39,1,4800,3600,6015,900,5516,0,120,49127,61226,52
SK,other,43000,other,45-49,2,8100,2910,8860,1200,1347,6840,1175,44468,60579,52
SK,single_detached,40000,other,45-49,2,5900,4420,6315,1405,1690,0,80,34075,40350,52
SK,single_detached,43000,married,30-34,2,6160,1690,11177,980,2210,300,185,35993,76073,52
SK,single_detached,68000,married,45-49,2,12300,2955,4975,960,4280,650,600,43320,75977,52
SK,single_detached,55000,married,40-44,2,8750,4320,14025,1595,3885,500,425,54920,73341,52
SK,single_detached,20000,never_married,40-44,1,1170,480,8171,465,997,360,800,25235,27435,52
SK,single_detached,25000,married,45-49,2,6940,2420,7420,1260,240,7320,1080,44240,80166,52
SK,single_detached,42000,married,40-44,1,3400,1800,12614,1350,3610,1250,668,48822,69521,52
SK,single_detached,60000,married,35-39,1,4800,2020,28834,1720,7460,1419,1468,62767,84652,52
SK,single_detached,14000,married,60-64,2,4000,2450,19450,1109,400,500,1196,44539,54277,16
SK,single_detached,19000,married,55-59,1,3350,1725,13600,950,2790,1700,515,31555,50857,52
SK,single_detached,20000,married,55-59,1,5275,800,2093,703,1818,5350,168,22710,36133,46
SK,single_detached,49000,never_married,<25,1,3640,830,4123,598,3224,3490,1680,26809,41549,52
SK,single_detached,49000,married,65-69,1,5400,615,2550,540,1352,250,760,30437,40813,52
SK,single_detached,73000,other,40-44,2,7050,3660,11938,3160,7408,600,2445,64312,78757,52
SK,single_detached,33000,never_married,35-39,2,3850,1375,2365,965,2375,225,429,24207,32227,52
SK,single_detached,38000,never_married,30-34,1,1650,870,1565,425,1495,2150,200,18487,29193,52
SK,single_detached,22000,married,70-74,1,6150,1460,8225,500,1510,150,1105,22795,26327,52
SK,single_detached,31000,married,50-54,1,10983,4610,8331,690,2765,0,1893,48383,59506,52
SK,single_detached,32000,other,55-59,1,3800,1136,3745,415,1795,4050,1070,23601,30192,52
SK,single_detached,80000,married,50-54,1,7040,2625,5550,480,3069,1500,480,31408,72920,52
SK,single_detached,32000,married,55-59,2,7400,7570,8690,3170,3400,0,340,51263,71429,52
SK,single_detached,70000,married,35-39,2,9600,4220,3610,1600,5330,600,650,62276,89798,52
SK,single_detached,45000,married,55-59,2,8450,3050,3614,700,1905,1100,1900,52750,81795,52
SK,single_detached,14000,married,45-49,2,7150,2120,16422,1380,5966,2650,265,62261,91463,26
SK,single_detached,44000,never_married,30-34,2,2640,402,17835,640,1200,30,156,36629,49139,52
SK,single_detached,40000,married,50-54,1,4100,1670,6175,1200,3480,0,490,29240,44833,52
SK,single_detached,55000,never_married,25-29,1,4300,1860,2149,495,1840,3680,973,29981,48123,52
SK,duplex,68000,never_married,40-44,1,4100,920,9684,250,1640,1300,952,31336,54216,52
SK,single_detached,56000,other,45-49,2,9300,4190,1610,1270,2270,5580,920,41986,45697,52
SK,single_detached,26000,never_married,<25,1,4200,710,4335,370,1105,1100,84,22777,26026,52
SK,single_detached,32000,married,55-59,2,5400,2210,11960,1039,1597,50,150,37694,65055,52
SK,single_detached,16000,never_married,<25,1,2200,670,4884,250,165,1830,255,12033,14806,52
SK,single_detached,20000,other,50-54,2,4000,1170,3534,375,1700,966,30,20783,26129,42
SK,single_detached,96000,other,40-44,1,7910,1435,11211,520,3967,0,1301,47205,99145,52
SK,apartment,68000,never_married,40-44,2,3000,3800,8435,1800,1425,350,267,40197,62703,52
SK,single_detached,66000,married,40-44,2,3500,5070,5550,1500,7258,1700,100,47160,81587,52
SK,single_detached,44000,married,30-34,2,9200,6740,10898,2760,4578,350,1403,79169,96844,52
SK,single_detached,44000,married,45-49,1,5800,3175,5272,505,2775,2280,1110,43587,68971,52
SK,single_detached,60000,never_married,30-34,1,2260,1360,3425,235,2270,200,1348,33385,54843,52
SK,single_detached,25000,other,35-39,2,6000,2680,3590,935,3850,0,180,36932,50395,52
SK,single_detached,25000,married,55-59,2,4000,5940,26482,1870,987,300,340,58622,83105,40
SK,single_detached,87000,married,35-39,2,5880,3035,4019,2110,6374,200,1697,46291,91161,52
SK,single_detached,40000,other,55-59,2,3120,830,1705,690,2230,140,960,22034,32340,52
SK,single_detached,52000,never_married,45-49,1,4100,2010,7070,1025,2843,275,100,37924,60604,52
SK,single_detached,30000,married,25-29,2,4950,4790,4530,1400,4120,400,1380,61943,88171,26
SK,single_detached,55000,married,35-39,2,3950,2425,6530,1150,6120,1380,580,39238,66458,52
00,duplex,21000,married,<25,1,4080,2035,185,2550,1002,1200,140,28650,29666,26
SK,duplex,34000,never_married,25-29,2,5820,1619,575,1505,2520,1260,145,26110,33020,52
SK,single_detached,37000,married,55-59,2,7300,1770,6180,940,2712,3685,1061,38818,48180,52
SK,single_detached,50000,married,50-54,1,3900,2550,5430,910,912,4250,260,38144,57086,52
SK,row_house,64000,married,45-49,1,3500,4610,25190,1400,7804,2300,896,75830,92543,52
SK,single_detached,4800,married,45-49,2,6050,665,4540,250,912,7294,485,45033,50586,52
SK,apartment,28000,never_married,25-29,2,9000,5450,4700,1600,4600,6922,240,56242,62987,52
SK,apartment,35000,never_married,25-29,1,3000,1500,225,280,2058,2658,340,23778,31678,48
SK,apartment,42000,other,35-39,2,3500,1505,15530,755,1646,500,168,37937,48812,52
SK,single_detached,36000,never_married,55-59,2,890,305,3900,348,50,975,2082,27610,39198,52
AB,single_detached,90000,married,30-34,1,10200,3225,6593,1940,4230,1450,444,62341,96931,52
AB,single_detached,57000,other,40-44,2,11000,2800,7196,3200,4500,500,170,57876,64447,50
AB,single_detached,66000,married,45-49,1,18900,1180,4629,340,3297,100,203,39932,64178,48
AB,duplex,28000,other,60-64,1,2500,750,6201,780,1062,3550,530,52535,62101,48
AB,apartment,80000,married,40-44,1,8000,6200,20274,960,3311,1130,400,57845,75970,42
AB,row_house,25000,never_married,45-49,1,7280,370,3719,480,2140,0,270,31806,33498,52
AB,row_house,66000,never_married,40-44,2,2500,3225,20461,1275,1095,650,207,50882,67645,52
AB,row_house,61000,never_married,30-34,1,3800,1035,3184,230,1620,540,527,39583,49980,50
AB,single_detached,45000,married,50-54,1,8300,2810,4110,1200,4440,1200,610,50156,63020,49
AB,single_detached,79000,married,50-54,2,9208,3242,19618,2153,6776,540,2523,85839,94778,52
AB,duplex,50000,never_married,25-29,1,7920,1060,6752,1044,2355,2240,252,52953,77243,52
AB,apartment,84000,never_married,25-29,2,4400,1600,9276,755,3605,3602,260,43029,66629,52
AB,single_detached,68000,married,35-39,2,10800,2045,4527,1292,1690,330,585,55843,72384,52
AB,single_detached,29000,married,25-29,2,6800,2310,10682,1904,3100,2580,272,54806,65128,29
AB,single_detached,40000,other,45-49,2,4000,2250,3230,670,2341,2640,360,46993,62085,52
AB,single_detached,83000,never_married,35-39,2,3000,2930,2069,987,9775,210,205,24221,41882,52
AB,single_detached,19000,married,55-59,2,7500,2410,9527,1325,5095,150,920,74067,93870,52
AB,single_detached,41000,never_married,30-34,1,5000,1580,12386,520,9072,2850,1550,57124,94542,50
AB,single_detached,24000,never_married,35-39,2,5200,500,1570,240,612,0,150,15877,25465,50
AB,single_detached,58000,married,25-29,1,6440,1270,3221,985,2667,600,1195,36987,53454,52
AB,apartment,23000,married,30-34,1,4300,740,200,135,644,0,100,19884,22081,52
AB,apartment,45000,never_married,25-29,1,7400,1720,1500,595,2450,4800,1050,36725,45185,52
00,apartment,20000,married,25-29,1,4200,1600,5224,700,1578,540,1700,32323,41828,24
AB,apartment,60000,never_married,45-49,1,5750,2780,3855,1050,2630,0,860,37648,41648,52
AB,single_detached,48000,never_married,30-34,2,3800,1885,6425,2225,1000,1000,530,25850,27939,50
AB,apartment,12000,married,30-34,2,6450,420,5844,690,4690,50,1150,33674,59912,52
AB,apartment,60000,other,40-44,1,3000,794,5094,290,1933,300,638,28532,69543,52
AB,apartment,45000,never_married,30-34,1,4740,662,3245,480,1194,0,320,30573,43063,52
AB,apartment,76000,other,60-64,2,8900,5200,9630,1673,9420,240,110,60426,78847,52
AB,apartment,80000,never_married,25-29,2,5080,4210,4650,910,3800,4280,160,48730,81561,52
AB,apartment,75000,never_married,45-49,2,5400,2350,13410,5370,2648,150,190,50305,90300,52
AB,apartment,45000,never_married,25-29,2,7770,2340,4405,1840,3135,1200,274,48444,58308,48
AB,single_detached,34000,never_married,50-54,1,4128,1720,2777,692,302,0,144,26790,30678,48
AB,single_detached,36000,never_married,35-39,2,5500,1400,10140,500,2452,400,240,42569,48124,40
AB,semi_detached,21000,married,50-54,1,3000,2190,3778,450,190,0,160,26608,33760,52
AB,single_detached,85000,other,55-59,1,11250,4200,7575,2650,6600,4800,2100,67649,80138,46
AB,single_detached,38000,never_married,50-54,1,400,830,7505,395,4655,275,200,18790,32194,52
AB,semi_detached,23000,never_married,45-49,2,16900,800,8028,2610,4765,2970,1520,66980,94487,52
AB,semi_detached,50000,married,35-39,2,10800,1980,2920,1300,1220,0,270,52928,70950,52
AB,single_detached,59000,other,45-49,2,13000,9100,4760,5500,3287,1700,280,62698,68437,50
AB,single_detached,40000,married,55-59,1,5500,6300,25475,1000,5400,800,600,76530,94043,52
AB,single_detached,12000,other,55-59,2,6000,3875,1414,240,1411,6200,170,37132,45099,52
AB,single_detached,41000,married,40-44,2,8400,1600,3950,1240,2983,4400,120,55306,71309,52
AB,single_detached,35000,married,40-44,2,6600,2140,4413,890,2500,6460,1744,66623,98882,52
AB,semi_detached,24000,married,<25,2,8040,2385,22819,1808,6200,2975,432,70659,87085,20
AB,single_detached,21000,never_married,50-54,1,5700,500,1375,1550,2147,3600,240,25165,26909,30
AB,apartment,50000,married,50-54,2,8200,4595,1947,1695,4105,1400,605,44937,53832,52
AB,apartment,64000,other,45-49,1,5200,1270,84,160,3125,1020,230,30976,47303,52
AB,apartment,30000,other,50-54,2,2700,2130,7377,590,815,2135,319,26509,40253,52
AB,apartment,83000,other,50-54,1,8700,620,13030,390,3310,820,1015,42956,75216,52
AB,row_house,48000,married,30-34,2,5140,1400,7524,1120,5320,4370,1060,53703,75223,52
AB,apartment,25000,married,<25,2,8600,1970,3020,1360,2285,8400,430,41737,56536,52
AB,single_detached,59000,other,40-44,2,10150,5130,3850,935,1110,800,270,33537,47997,52
AB,single_detached,27000,other,35-39,2,3200,560,3600,1110,135,800,300,31833,36615,26
AB,single_detached,44000,other,45-49,2,5800,3260,15650,1825,1070,6100,337,47281,52321,52
AB,single_detached,67000,other,35-39,2,6200,8840,4519,4420,2374,1360,2488,70784,89461,27
AB,single_detached,10000,married,40-44,2,1600,1915,11188,755,3182,1016,775,52552,83298,52
AB,row_house,51000,never_married,40-44,2,3704,2800,4628,925,4360,100,2995,50083,64018,52
AB,semi_detached,60000,other,55-59,1,5250,1400,2634,575,4958,1250,1211,41586,58946,52
AB,single_detached,74000,married,35-39,1,4920,870,2925,640,1275,100,235,46053,61348,52
AB,single_detached,91000,married,30-34,1,6600,1860,5925,630,4838,140,680,68005,87111,52
AB,single_detached,88000,married,60-64,1,8500,3750,10180,2250,7900,2000,2370,64470,97809,52
AB,single_detached,95000,other,50-54,1,6400,3380,12208,1825,1686,350,250,55469,93550,52
AB,duplex,56000,never_married,40-44,1,3380,1500,3774,590,7592,2300,300,31066,53116,52
AB,single_detached,26000,other,40-44,2,15600,1695,18970,1690,1660,10820,940,75235,84106,52
AB,single_detached,46000,married,55-59,1,7900,3390,9708,300,2670,0,2900,73213,95434,42
AB,single_detached,57000,married,50-54,1,6400,2580,6580,1270,1659,950,1122,87808,95767,26
AB,semi_detached,26000,married,35-39,1,9600,6400,4410,6200,725,0,480,57798,60392,16
AB,single_detached,52000,other,50-54,1,9600,4200,6610,900,500,4200,251,38231,47917,52
AB,semi_detached,30000,married,30-34,1,8500,1820,6015,1380,1160,1000,80,40310,49191,52
AB,row_house,12000,never_married,25-29,2,1610,992,3624,663,1005,140,186,15407,16112,22
AB,single_detached,35000,married,35-39,1,2650,2000,3295,720,1280,650,190,51620,61110,52
AB,single_detached,36000,other,60-64,2,3800,2565,7761,1476,2682,270,360,32431,37421,51
AB,apartment,38000,never_married,30-34,1,5000,1314,6470,340,815,800,220,28353,39759,52
AB,apartment,18000,never_married,<25,2,6600,2060,2020,825,1240,3600,350,31322,41268,52
AB,apartment,43000,never_married,<25,2,8100,3876,7220,1260,2945,3600,1350,50283,57474,52
AB,apartment,38000,married,<25,2,10800,2174,1300,1000,3794,1100,450,39137,59545,52
AB,apartment,43000,never_married,55-59,1,6000,512,6544,150,896,0,330,28687,38958,52
AB,apartment,20000,married,<25,2,9600,1530,550,950,820,3200,250,31783,38061,52
AB,row_house,43000,never_married,35-39,2,6230,2200,8929,730,7145,0,216,45749,55137,52
AB,apartment,44000,never_married,40-44,2,2805,2502,1300,685,1415,60,176,22235,32844,52
AB,row_house,35000,other,35-39,2,6400,630,1530,360,479,0,200,22430,36970,52
AB,single_detached,25000,married,<25,2,800,1100,3174,374,200,2400,490,27655,31088,52
AB,single_detached,34000,other,60-64,2,3930,436,10635,215,780,2400,442,30829,33702,52
AB,single_detached,40000,married,35-39,2,6177,1620,7436,1660,3980,1674,180,64926,91681,52
AB,semi_detached,92000,married,65-69,2,4400,1655,6058,1340,4650,240,675,40930,64180,50
AB,semi_detached,50000,married,60-64,1,9710,3450,14072,1405,1098,0,1145,67564,75375,52
AB,single_detached,24000,married,30-34,1,2800,700,1220,270,1508,0,100,39696,45131,26
AB,apartment,53000,married,<25,1,8520,2011,7415,1465,2652,4160,165,51712,82126,52
AB,single_detached,36000,never_married,30-34,2,7400,8840,9730,1400,1304,100,855,65377,95656,26
AB,single_detached,54000,never_married,70-74,2,150,133,3354,392,40,0,307,22264,42786,52
